danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id.1,uri,track_href,analysis_url,duration_ms,time_signature,popularity,artists,album-name,release-date,name,lyrics,perplexity,nll,vader_sentiment,song_length,genre,topic_modelling
0.71,0.553,8,-8.87,1,0.0384,8.29E-05,3.26E-05,0.222,0.293,106.913,audio_features,6cWKDarKsr9onAnjOuedcA,spotify:track:6cWKDarKsr9onAnjOuedcA,https://api.spotify.com/v1/tracks/6cWKDarKsr9onAnjOuedcA,https://api.spotify.com/v1/audio-analysis/6cWKDarKsr9onAnjOuedcA,198505,4,19,tofubeats,SHOPPINGMALL,2/17/17,SHOPPINGMALL,何がリアル何がリアルじゃ無いかWhat's real and what's not?そんなことだけでおもしろいかIs just that exciting enough?何がいらなくて何が欲しいかWhat you don't need and what you want遊び足りないわけでもないなIt's not as if you're not having enough funあの新譜　auto-tune 意味無くかかっていたThat newly released music saturated with auto-tuneもう良し悪しとかわからないなI don't know what's good or bad anymore君らが数百万回再生したThe songs from the band that you guys played a millions timesバンドの曲が流れていたWas playing in the background何かあるようで何も無いなAs if there were something but also nothing at the same time,22.83346558,15.45344145,0.8859,1315,Rap,2
0.684,0.541,2,-6.057,1,0.0329,0.152,0,0.11,0.337,132.909,audio_features,6EJMBO60yYTS5YOXTqPhka,spotify:track:6EJMBO60yYTS5YOXTqPhka,https://api.spotify.com/v1/tracks/6EJMBO60yYTS5YOXTqPhka,https://api.spotify.com/v1/audio-analysis/6EJMBO60yYTS5YOXTqPhka,224533,4,31,RaeLynn,Love Triangle,7/11/16,Love Triangle," Sittin' on the front step, little white suitcaseHearing that diesel, 'fore it hit the front gateHis headlights burning down a Friday nightSouthern belle statue standing in the screen doorWatching her whole world head for an old FordWith a man that can't look her in the eye Then I'll run to him, big hug, jump inAnd I cry for her out the window Some mamas and daddies are loving in a straight lineTake forever to hearten and take a long sweet rideBut some mamas and daddies let their heartstrings tear and tangleAnd some of us get stuck in a love triangle Bowling alley burger, fries and a milkshakeHeaded to the same old two dollar matineeBaby, how's your school been and how's your mom?Patsy Cline echoes back off the dashboardStarin' at my boots and the dusty old floorboardBaby two weeks ain't really all that long",67.7328949,20.65630352,0.9941,1671,Country,4
0.38,0.438,5,-5.526,0,0.0962,0.0259,1.29E-05,0.154,0.349,179.404,audio_features,1gXBi2I04CLJkTQnhNfEJT,spotify:track:1gXBi2I04CLJkTQnhNfEJT,https://api.spotify.com/v1/tracks/1gXBi2I04CLJkTQnhNfEJT,https://api.spotify.com/v1/audio-analysis/1gXBi2I04CLJkTQnhNfEJT,203813,3,55,Gallant,Ology,5/4/16,Weight in Gold," Black dust in orbitCascades down like a parachuteBricks on my shoulders, ohThis gravity hurts when you know the truth I'm pullin' my weight in goldCall me anxious, call me brokeBut I can't lift this on my ownI'm pullin' my weight in goldCall me anxious, call me brokeBut I can't lift this on my own We dreamt like martyrs, oh-ohI never thought I was bold enough  You pushed me farther, oohI take the blame for the both of us I'm pullin' my weight in goldCall me anxious, call me brokeBut I can't lift this on my ownI'm pullin' my weight in goldCall me anxious, call me brokeBut I can't lift this on my own",13.5888958,13.04626399,-0.9796,1012,Other,0
0.652,0.792,11,-5.771,0,0.0384,0.00608,0.251,0.0718,0.483,107.994,audio_features,3gU2GMzInGEf10w50OasKj,spotify:track:3gU2GMzInGEf10w50OasKj,https://api.spotify.com/v1/tracks/3gU2GMzInGEf10w50OasKj,https://api.spotify.com/v1/audio-analysis/3gU2GMzInGEf10w50OasKj,238693,4,0,WhoMadeWho,Brighter,3/5/12,Greyhound,Picking in my nosebleedI sucked on a roachMarcing to a new beatBumbing like coachYou were on the reboundI was on the roadRiding in a grover??? like a ???Walking in my blue jeansWalking every destRuning like a food chainSmoke them by the firesSong looks like a dope themeI would come to pairsShe was very guiltyAnd we had a blastWhen daddy was a hecticI was on the floorI'm. I'm. My godWe don't do that thing no moreTrouble with the daylight spining like a hawkSensing on my buttWhen dady was a hecticI was on the floorI'm. I'm. My godWe don't do that thing no moreTrouble with the daylight spining like a hawkSensing on my buttTell me crack from the starWhen dady was a hecticI was on the floorI'm. I'm. My godWe don't do that thing no moreTrouble with the daylight spining like a hawkSensing on my buttWhen dady was a hecticI was on the floorI'm. I'm. My godWe don't do that thing no moreTrouble with the daylight spining like a hawkSensing on my butt,16.49921799,13.80891262,-0.3453,1123,Electronic,2
0.641,0.582,4,-6.554,1,0.0483,0.127,0.00632,0.354,0.725,181.039,audio_features,6dU5RxthbuaN31bRbEDlNw,spotify:track:6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/tracks/6dU5RxthbuaN31bRbEDlNw,https://api.spotify.com/v1/audio-analysis/6dU5RxthbuaN31bRbEDlNw,203773,4,56,The Black Keys,Brothers,5/18/10,Everlasting Light," Let me be your everlasting lightThe sun when there is noneI'm a shepherd for youAnd I'll guide you throughLet me be your everlasting light Let me be your everlasting light I'll hold and never scold In me you can confideWhen no one's by your sideLet me be your everlasting light  Yeah Oh baby, can't you see?It's shining just for youLoneliness is overDark days are throughThey are through  Let me be your everlasting light A train going 'way from pain Love is the coalThat makes this train rollLet me be your everlasting lightYeah",41.47207642,18.4698927,0.3732,857,Rock,1
0.677,0.791,7,-2.772,1,0.0272,0.126,0,0.102,0.787,102.986,audio_features,5bjWdBx64POBYiUny759hy,spotify:track:5bjWdBx64POBYiUny759hy,https://api.spotify.com/v1/tracks/5bjWdBx64POBYiUny759hy,https://api.spotify.com/v1/audio-analysis/5bjWdBx64POBYiUny759hy,203653,4,0,Ariana Grande,Christmas Kisses,1/1/13,Last Christmas," I hate that I rememberI wish I could forget what you did last DecemberYou left my heart a messBoy, you blew itHow could you do it, do it?Oh, yeah, oh, yeah   Last Christmas, I gave you my heartBut the very next day, you gave it awayThis year, to save me from tearsI'll give it to someone special, oh, yeahLast Christmas, I gave you my heartBut the very next day, you gave it awayThis year, to save me from tearsI'll give it to someone special Thought we belong togetherAt least that's what you saidI should have known betterYou broke my heart againBoy, you blew itHow could you do it, do it?Oh, yeah",10.76331902,11.65077051,0.9855,2018,Other,1
0.763,0.849,10,-8.466,0,0.056,0.0176,0.507,0.0872,0.757,105.005,audio_features,5kUELvsIbY1OwLWogXkawl,spotify:track:5kUELvsIbY1OwLWogXkawl,https://api.spotify.com/v1/tracks/5kUELvsIbY1OwLWogXkawl,https://api.spotify.com/v1/audio-analysis/5kUELvsIbY1OwLWogXkawl,297547,4,38,LCD Soundsystem,american dream,9/1/17,change yr mind,I ain't seen anyone for daysI still have yet to leave the bedIt's impossibleFeeling safe with it nowI'm impossibleGetting used to it nowI've just got nothing left to sayI'm in no place to get it rightAnd I'm not dangerous nowThe way I used to be onceI'm just too old for it nowAt least that seems to be trueI have a penny for your thoughtsIf you could keep them to yourselfAbout you slipping awayI feel you slipping awayDon't want to hear it all nowOf how I'm slipping awayI can't make you a promiseWe're not professionalsBut if you don't like what it feels likeAnd if you don'tDon't like where it's beenIt could be over if you change your mindIf you change your mindIf you change your mindIf you change your mindIf you change your mindIf you change your mindYou can change your mindYou can change your mind,16.34579849,13.6832927,-0.6608,866,Electronic,0
0.601,0.819,10,-3.835,1,0.101,0.197,0,0.161,0.21,170.117,audio_features,2CAAwb9GbvargmIqQ08fqC,spotify:track:2CAAwb9GbvargmIqQ08fqC,https://api.spotify.com/v1/tracks/2CAAwb9GbvargmIqQ08fqC,https://api.spotify.com/v1/audio-analysis/2CAAwb9GbvargmIqQ08fqC,185000,4,46,Machine Gun Kelly,bloom,5/12/17,Let You Go," Since you left, I've been holding on to a memorySince you walked out that door  And you said I changed and you're so damn sick of meYou're not mine anymore, 2-3-4 Woah, woahShe said you need to let me goWoah, woahShe said I'd die for you, you're like my drug but I can't get high off youYou're not mine anymore Ayy, I still remember what you wore on the first nightStill remember how that black dress had your curves rightStill remember smokin' just to calm my nerves'Til you had to leave and grabbed your purse, I grabbed firstUh, it's no words, yeah, it's just herBody against mine, makeup on my shirtLipstick on my neck, whiskey on my breathTaking pictures in the moment so we don't forget, yeah Woah, woahShe said you need to let me goWoah, woahShe said I'd die for you, you're like my drug but I can't get high off youYou're not mine anymore",19.53222084,14.72823455,-0.9602,1537,Hip hop,2
0.566,0.766,2,-5.036,1,0.0399,0.431,0,0.101,0.547,168.005,audio_features,3Ui2jdyxbZQrZohfM0NOgG,spotify:track:3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/tracks/3Ui2jdyxbZQrZohfM0NOgG,https://api.spotify.com/v1/audio-analysis/3Ui2jdyxbZQrZohfM0NOgG,233467,4,62,Jordin Sparks,Jordin Sparks,11/20/07,Tattoo," Oh, oh, oh No matter what you say about loveI keep coming back for moreKeep my hand in the fireSooner or later, I get what I'm askin' forNo matter what you say about lifeI learn every time I bleedThe truth is a stranger, soul is in dangerI gotta let my spirit be free To admit that I'm wrongAnd then change my mindSorry, but I have to move onAnd leave you behind I can't waste time, so give it a momentI realize nothing's brokenNo need to worry 'bout everything I've doneLive every second like it was my last oneDon't look back at a new directionI loved you once, needed protectionYou're still a part of everything I doYou're on my heart just like a tattooJust like a tattooI'll always have you   ",30.01640701,16.71714239,0.9863,2436,Other,0
0.633,0.621,10,-11.494,1,0.0313,0.042,0.0172,0.186,0.593,113.325,audio_features,2hE5Lm5XOHR4t3xlhIFauP,spotify:track:2hE5Lm5XOHR4t3xlhIFauP,https://api.spotify.com/v1/tracks/2hE5Lm5XOHR4t3xlhIFauP,https://api.spotify.com/v1/audio-analysis/2hE5Lm5XOHR4t3xlhIFauP,276000,3,61,Elvin Bishop,Struttin' My Stuff,1/1/75,Fooled Around And Fell In Love," I must have been through about a million girlsI'd love 'em then I'd leave 'em aloneI didn't care how much they cried, no sirTheir tears left me cold as a stone But then I fooled around and fell in loveI fooled around and fell in love, yes I didI fooled around and fell in loveI fooled around and fell in love It used to be when I'd see a girl that I likedI'd get out my book and write down her nameAh, but when the, the grass got a little greener over on the other sideI'd just tear out that page But then I fooled around and fell in loveI fooled around and fell in love, since I met you babyI fooled around and fell in loveI fooled around and fell in love Free, on my own is the way I used to beAh, but since I met you baby, love's got a hold on me It's got a hold on me now I can't let go of you baby I can't stop loving you now ",13.7447443,12.85950025,0.8933,1442,Country,4
0.546,0.814,7,-5.146,1,0.0314,0.023,0,0.0972,0.146,104.98,audio_features,3ZffCQKLFLUvYM59XKLbVm,spotify:track:3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/tracks/3ZffCQKLFLUvYM59XKLbVm,https://api.spotify.com/v1/audio-analysis/3ZffCQKLFLUvYM59XKLbVm,285653,4,77,Green Day,American Idiot,9/21/04,Wake Me up When September Ends, Summer has come and passedThe innocent can never lastWake me up when September endsLike my father's come to passSeven years has gone so fastWake me up when September ends Here comes the rain againFalling from the starsDrenched in my pain againBecoming who we areAs my memory restsBut never forgets what I lostWake me up when September ends Summer has come and passedThe innocent can never lastWake me up when September endsRing out the bells againLike we did when spring beganWake me up when September ends Here comes the rain againFalling from the starsDrenched in my pain againBecoming who we areAs my memory restsBut never forgets what I lostWake me up when September ends,10.63614655,11.82129205,0.8817,1032,Other,1
0.476,0.718,8,-5.309,1,0.0576,0.0784,1.02E-05,0.122,0.142,199.864,audio_features,4pdPtRcBmOSQDlJ3Fk945m,spotify:track:4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/tracks/4pdPtRcBmOSQDlJ3Fk945m,https://api.spotify.com/v1/audio-analysis/4pdPtRcBmOSQDlJ3Fk945m,205947,4,1,DJ Snake,Encore,8/5/16,Let Me Love You," I used to believeWe were burnin' on the edge of somethin' beautiful  Somethin' beautiful  Sellin' a dreamSmoke and mirrors keep us waitin' on a miracle  On a miracle   Say, go through the darkest of daysHeaven's a heartbreak awayNever let you go, never let me downOh, it's been a hell of a rideDriving the edge of a knifeNever let you go, never let me down Don't you give up, nah-nah-nahI won't give up, nah-nah-nahLet me love youLet me love youDon't you give up, nah-nah-nahI won't give up, nah-nah-nahLet me love youLet me love youOh, no, no, no, no, noOh, no, no, no, no",11.61056328,11.99450345,0.9201,2033,Electronic,4
0.579,0.675,0,-4.978,1,0.0503,0.627,0,0.14,0.349,92.974,audio_features,369itlS8j94XNETwelNotd,spotify:track:369itlS8j94XNETwelNotd,https://api.spotify.com/v1/tracks/369itlS8j94XNETwelNotd,https://api.spotify.com/v1/audio-analysis/369itlS8j94XNETwelNotd,194227,4,0,Fifth Harmony,Fifth Harmony,8/25/17,Messy," I'll tell you straight how I feel with no filterNo touchin' up what you see, there's no filter I can be cruel sometimes, outta my mindInsecure and out the doorI am who I am and you won't have to wonder I can be hard to handleDance around the house with nothin' but the radio onI can be such a scandal, runnin' at the mouthThen crying on the bedroom floor I can be messyI can be messy, yeah, I admit itI can be messyI can get crazy, yeah, I admit itOh, no changin'Oh, no changin', ayyI can be messyYeah, I can be messy, yeah, I admit it No secrets here, it's just me with the lights onSay what I'm feelin' 'cause I can't hold my tongue",24.94584274,16.08353653,-0.9973,2029,Other,2
0.511,0.644,4,-12.191,1,0.0352,0.173,6.17E-05,0.0928,0.828,128.067,audio_features,4uip0lLkMKl1nwchsdXs1r,spotify:track:4uip0lLkMKl1nwchsdXs1r,https://api.spotify.com/v1/tracks/4uip0lLkMKl1nwchsdXs1r,https://api.spotify.com/v1/audio-analysis/4uip0lLkMKl1nwchsdXs1r,207667,4,59,Sweet,Desolation Boulevard,1974-11,Fox On The Run," I don't wanna know your name'Cause you don't look the sameThe way you did beforeOkay, you think you got a pretty faceBut the rest of you is out of placeYou looked alright before Fox on the runYou scream and everybody comes a-runningTake a run and hide yourself awayFox is on the runF-foxyFox on the runAnd hide away You, you talk about just every bandBut the names you drop are second-hand  I've heard it all beforeI don't wanna know your name'Cause you don't look the sameThe way you did before Fox on the runYou scream and everybody comes a-runningTake a run and hide yourself awayFox is on the runF-foxyFox on the runAnd hide away",14.83617496,13.14820754,-0.9555,956,Rock,0
0.657,0.613,5,-7.821,1,0.0297,0.078,0,0.159,0.513,104.036,audio_features,3ZR0uuIou8TvwlVxZhKqyk,spotify:track:3ZR0uuIou8TvwlVxZhKqyk,https://api.spotify.com/v1/tracks/3ZR0uuIou8TvwlVxZhKqyk,https://api.spotify.com/v1/audio-analysis/3ZR0uuIou8TvwlVxZhKqyk,256493,4,43,Steps,Tears On The Dancefloor,4/21/17,Story of a Heart,"It must have been himJust a glimpse of a face in the crowdThat's all it takesMy heart is racingI stand in a tranceAs I stare at the back of a busKnowing there's no use denyingI can't stop thinking about usThe story of a heartThe story all of it mineThen you took it from meEvery glorious lineI was safe and warmAnd now I'm out in the coldAnd I know I shouldn't have told my storyStory of a heartI laid myself open wideYet to read the pagesWhere the ink hadn't driedAll emotions pent up inside, my storyI try to resistBut the images keep coming throughSo many yearsStill I'm defenseless",43.78856659,18.8968622,0.9853,1907,Other,4
